Latitude,Longitude,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
27.8958,-98.9375,10.93,6.66,24.5,85.92,66.34,15.45,9.15,83.68,35.78,48.97,45.08,14.83
27.8958,-98.1042,7.8,5.37,20.83,134.88,55.49,12.02,11.23,81.73,40.24,80.21,73.26,15.75
27.8958,-97.2708,15.15,6.41,18.73,130.44,68.94,16.63,26.97,63.07,21.28,98.99,94.21,19.76
27.8958,-81.9792,32.16,11.49,17.58,50.59,151.95,285.26,164.87,227.09,114.1,47.8,60.99,81.69
27.8958,-81.1458,28.48,23.02,20.77,113.13,102.2,164.54,178.54,216.64,191.2,56.74,69.41,88.85
27.9375,-99.7292,10.87,3.6,15.78,73.75,82.62,16.8,5.69,77.63,29.05,43.6,40.26,21.0
27.9375,-98.8958,11.04,7.26,26.63,87.11,70.55,14.77,10.65,80.94,37.8,51.19,45.38,14.09
27.9375,-98.0625,8.72,5.78,22.01,135.62,60.51,11.29,12.05,79.58,39.31,78.8,75.4,15.79
27.9375,-97.2292,15.32,6.76,18.14,125.41,71.49,16.12,28.26,56.94,19.76,100.75,91.73,19.64
27.9375,-81.9792,32.64,11.88,19.51,48.97,159.66,294.15,171.61,219.13,102.97,48.42,62.96,83.1
27.9375,-81.1458,27.21,23.15,21.97,111.22,104.26,161.9,184.48,210.72,189.48,55.61,76.91,87.12
27.9792,-99.6875,10.62,3.74,16.23,70.95,81.75,16.54,6.22,75.68,24.98,42.6,40.07,20.78
27.9792,-98.8542,11.3,7.77,27.93,88.32,75.37,14.42,11.61,78.79,38.01,55.88,45.06,13.5
27.9792,-98.0208,9.32,6.16,22.67,136.29,63.61,10.29,13.39,77.72,37.55,77.65,74.92,15.69
27.9792,-97.1875,15.24,7.14,16.82,119.55,76.74,15.07,28.9,49.61,17.83,102.79,88.77,19.6
27.9792,-81.9792,31.61,12.0,22.2,46.83,169.04,305.55,178.0,207.6,89.98,50.07,65.02,84.11
27.9792,-81.1458,25.7,23.11,23.0,111.62,105.87,158.09,184.76,202.91,186.67,55.27,83.15,88.83
28.0208,-99.8125,9.57,3.7,16.65,60.51,84.21,14.93,7.61,60.65,18.69,40.68,37.32,20.53
28.0208,-98.9792,11.04,6.75,25.14,77.11,82.8,15.48,12.19,81.06,27.23,58.09,43.63,15.29
28.0208,-98.1458,10.61,7.75,24.82,130.67,79.24,10.53,13.31,76.11,36.58,76.79,65.76,13.92
28.0208,-97.3125,13.59,6.03,17.7,119.64,78.46,13.06,26.26,52.28,19.59,96.74,79.61,18.71
28.0208,-82.1875,38.1,14.78,15.3,59.69,144.52,258.43,224.26,221.4,70.86,36.61,69.9,89.02
28.0208,-81.3542,31.92,18.15,16.74,100.65,112.1,166.12,120.18,219.04,187.93,44.1,67.71,77.86
28.0625,-99.9375,8.75,3.59,16.46,54.75,85.52,13.84,8.06,50.1,15.32,38.38,34.76,19.8
28.0625,-99.1042,10.78,5.68,22.8,64.73,95.04,15.6,15.21,81.86,16.6,56.42,41.53,16.97
28.0625,-98.2708,12.68,9.69,27.68,124.91,92.23,10.91,12.71,74.22,36.35,73.04,57.4,12.55
28.0625,-97.4375,11.43,4.56,18.17,117.15,75.95,10.24,24.72,53.8,20.66,89.4,68.59,17.37
28.0625,-82.2292,42.57,14.38,15.04,53.05,147.12,243.3,211.9,220.98,79.41,37.89,67.36,92.19
28.0625,-81.3958,30.77,17.71,16.55,97.25,114.77,174.8,122.77,218.36,189.61,41.98,69.68,79.38
28.0625,-80.5625,12.94,42.34,35.5,125.04,78.82,182.57,300.04,193.54,184.82,100.37,118.66,123.12
28.1042,-99.2292,10.68,5.01,21.32,59.38,97.2,15.57,15.94,81.9,11.0,53.54,40.34,18.43
28.1042,-98.3958,14.87,10.96,30.67,119.69,102.22,10.9,12.31,71.2,35.79,69.63,49.21,11.46
28.1042,-97.5625,11.0,4.53,21.26,124.05,73.42,9.7,21.7,60.05,22.84,85.91,68.3,16.46
28.1042,-82.3958,43.87,12.8,10.85,42.56,132.85,196.59,171.9,206.53,96.69,33.6,61.18,98.31
28.1042,-81.5625,32.44,16.93,15.73,89.02,120.12,197.73,131.0,229.34,184.89,40.01,66.37,85.82
28.1042,-80.7292,14.34,38.29,39.83,126.26,83.53,158.76,323.68,206.88,191.66,93.45,122.27,120.41
28.1458,-99.3542,10.31,4.48,20.71,55.34,96.46,14.93,16.52,78.45,8.05,49.82,38.21,18.85
28.1458,-98.5208,15.2,11.24,31.7,115.53,109.12,11.18,11.87,68.01,34.73,70.16,44.85,11.28
28.1458,-97.6875,12.25,5.72,23.99,130.78,72.33,8.86,20.27,63.43,24.81,82.47,66.67,15.03
28.1458,-82.6458,38.27,12.92,7.03,34.85,107.18,175.64,129.03,170.12,94.91,29.05,57.71,98.03
28.1458,-81.8125,33.0,14.37,16.49,61.36,150.45,267.32,159.83,228.94,144.43,43.99,63.65,91.93
28.1458,-80.9792,16.68,30.39,33.69,122.8,97.79,162.48,281.35,194.47,187.17,74.0,114.27,104.6
28.1875,-99.7292,8.43,3.94,19.05,47.14,88.51,12.91,10.98,46.98,7.62,38.9,35.07,19.73
28.1875,-98.8958,11.92,8.13,29.06,75.68,115.06,14.95,18.66,77.17,24.2,75.7,40.73,14.3
28.1875,-98.0625,15.14,10.97,30.23,129.5,106.53,9.0,16.18,71.22,28.19,78.25,58.96,12.54
28.1875,-97.2292,14.35,7.76,15.46,104.66,96.54,11.32,29.44,33.34,17.09,97.16,65.1,18.56
28.1875,-82.3542,46.73,12.74,10.66,47.03,140.0,212.68,196.33,210.84,99.6,41.08,63.5,99.64
28.1875,-81.5208,26.98,17.55,18.07,91.08,122.34,186.02,137.2,201.29,176.12,42.23,86.0,90.7
28.1875,-80.6875,15.1,35.79,40.22,133.78,85.79,152.44,310.99,208.1,197.72,94.93,124.82,120.41
28.2292,-99.4375,9.77,4.19,21.98,48.53,101.99,13.25,19.51,68.51,5.85,49.89,35.3,18.79
28.2292,-98.6042,15.58,11.97,32.23,114.14,128.36,11.41,11.12,63.26,31.31,76.65,39.58,12.0
28.2292,-97.7708,15.1,7.95,26.94,122.14,85.96,7.83,20.75,60.91,22.29,82.88,59.22,13.04
28.2292,-96.8958,20.8,12.92,14.57,106.16,112.75,13.7,33.93,22.19,27.75,101.4,74.13,25.78
28.2292,-82.0625,40.73,13.46,16.67,53.79,169.24,257.94,206.61,197.19,77.35,51.26,68.25,100.74
28.2292,-81.2292,20.18,17.86,20.09,100.61,121.83,171.09,149.11,171.2,185.32,50.56,114.25,94.59
28.2708,-100.0625,7.01,3.7,18.44,36.22,91.7,11.06,10.2,22.76,5.97,35.73,31.92,19.91
28.2708,-99.2292,10.3,4.92,24.66,48.42,116.45,12.95,23.97,74.81,7.04,62.74,35.09,16.95
28.2708,-98.3958,18.34,13.28,32.06,126.88,138.43,9.6,12.84,61.92,25.74,77.86,41.24,11.33
28.2708,-97.5625,16.83,6.5,22.73,100.26,84.02,7.22,24.13,44.28,13.73,86.23,47.41,13.52
28.2708,-96.5625,36.81,16.15,17.95,115.92,132.38,9.94,40.84,17.05,48.34,93.27,87.57,38.85
28.2708,-81.9375,35.53,15.21,15.98,59.35,162.64,248.65,190.17,199.2,94.4,50.09,72.98,103.57
28.2708,-81.1042,18.89,19.35,21.56,110.39,120.62,173.42,172.19,172.61,191.22,58.33,121.87,103.07
28.3125,-99.8542,7.49,3.94,20.58,36.24,93.93,11.16,12.02,26.96,4.17,37.33,33.38,20.55
28.3125,-99.0208,11.39,7.53,27.59,59.34,133.32,15.9,23.0,78.82,14.0,88.1,37.66,14.91
28.3125,-98.1875,20.16,13.97,34.38,130.8,138.58,9.84,15.64,67.16,22.8,80.19,49.49,11.19
28.3125,-97.3542,17.59,7.58,19.36,99.5,97.03,9.07,26.94,32.83,14.08,93.11,49.13,15.42
28.3125,-82.5208,41.73,12.98,6.92,42.99,113.86,202.0,178.13,195.16,117.79,37.1,63.48,104.19
28.3125,-81.6875,26.42,19.3,15.72,81.69,130.49,198.07,156.13,196.63,146.99,44.57,94.38,109.86
28.3125,-80.8542,16.88,26.37,31.93,147.23,103.27,162.72,244.17,193.62,199.16,80.29,120.48,111.93
28.3542,-99.6458,8.19,3.93,23.11,36.1,100.49,10.36,18.42,37.55,3.21,42.43,33.0,19.82
28.3542,-98.8125,13.96,10.64,30.91,87.11,152.85,15.63,19.06,74.49,21.83,99.67,37.46,14.22
28.3542,-97.9792,22.51,13.31,33.64,124.69,122.54,8.84,19.65,62.77,20.13,83.81,52.38,10.74
28.3542,-97.1458,20.83,11.32,14.62,102.94,114.12,12.04,29.64,19.17,22.46,98.81,57.6,21.46
28.3542,-82.3542,43.38,11.8,6.8,52.38,136.03,212.95,215.7,193.86,110.54,52.3,64.9,107.89
28.3542,-81.5208,21.09,19.24,19.1,90.57,125.52,174.53,150.87,173.66,159.51,47.46,115.27,104.79
28.3542,-80.6875,16.72,27.73,34.64,155.49,97.2,155.7,248.7,197.01,204.7,88.36,123.74,114.68
28.3958,-99.5208,8.77,4.07,24.95,36.76,111.22,10.72,22.57,47.12,2.99,50.3,32.25,19.18
28.3958,-98.6875,16.13,12.84,32.01,110.68,163.39,13.65,13.98,65.22,24.79,101.39,35.02,13.83
28.3958,-97.8542,25.02,12.64,34.06,111.74,113.4,8.95,21.28,54.56,14.71,88.26,49.84,9.81
28.3958,-97.0208,33.91,16.72,16.56,111.98,119.94,15.04,32.3,14.04,36.44,103.73,64.95,26.07
28.3958,-82.2708,43.64,11.8,6.16,56.82,147.79,210.45,221.96,185.3,103.72,59.3,65.53,109.98
28.3958,-81.4375,20.87,18.81,18.11,90.2,128.34,179.62,152.67,174.26,169.49,49.58,123.83,104.53
28.4375,-100.2708,5.93,3.54,18.97,28.24,94.86,11.14,11.13,9.65,3.97,34.04,29.0,19.32
28.4375,-99.4375,9.28,4.13,26.31,35.94,119.07,9.45,26.11,51.88,2.69,54.45,31.18,18.8
28.4375,-98.6042,18.19,14.54,32.83,130.81,171.32,11.96,11.05,59.52,24.98,98.7,33.49,13.87
28.4375,-97.7708,27.19,11.41,32.29,99.15,102.06,8.99,20.76,46.31,8.63,89.46,45.24,8.46
28.4375,-96.9375,46.39,20.3,20.08,121.99,119.7,15.36,35.79,12.12,50.62,105.94,70.98,30.09
28.4375,-82.3542,41.06,13.55,6.06,51.64,121.95,220.01,221.73,198.84,128.49,47.95,67.6,112.1
28.4375,-81.5208,21.75,20.04,16.81,86.75,125.1,180.9,157.85,174.7,155.82,50.46,123.71,112.71
28.4375,-80.5625,17.47,26.5,35.46,164.38,96.27,150.53,237.16,197.75,210.05,91.78,126.0,114.36
28.4792,-99.5625,8.51,4.17,25.82,33.79,111.65,9.71,22.11,39.16,2.37,48.08,31.55,19.97
28.4792,-98.7292,15.78,13.2,32.0,109.38,173.45,15.19,14.13,65.96,24.63,110.04,34.28,14.54
28.4792,-97.8958,29.54,14.48,35.23,116.26,129.26,9.71,22.55,53.75,13.85,90.46,48.4,8.98
28.4792,-97.0625,55.32,21.9,21.89,127.27,104.66,17.03,34.01,12.82,53.76,112.13,67.4,26.26
28.4792,-82.4792,36.05,17.37,5.63,45.59,92.34,226.34,220.11,209.43,151.31,35.58,70.24,112.56
28.4792,-81.6458,23.85,21.49,14.05,82.81,121.47,171.45,164.96,175.94,131.49,51.04,119.24,126.66
28.4792,-80.8125,17.85,21.51,29.82,171.58,108.5,164.32,207.97,188.12,208.62,81.72,123.64,112.39
28.5208,-99.7292,7.69,4.3,24.78,30.84,105.05,10.13,16.42,22.53,2.27,42.14,33.2,21.47
28.5208,-98.8958,12.89,10.55,29.77,77.27,160.82,17.62,19.52,73.57,18.3,108.98,35.85,14.45
28.5208,-98.0625,31.54,16.24,35.19,131.1,147.12,9.02,21.54,51.93,15.35,88.55,44.35,9.16
28.5208,-97.2292,54.02,18.91,24.35,118.87,95.67,16.4,29.67,19.45,44.32,109.53,57.16,20.48
28.5208,-82.6042,36.2,21.48,6.08,43.18,94.06,210.83,204.26,190.61,128.53,34.64,67.48,105.43
28.5208,-81.7708,28.28,19.47,9.72,80.04,104.85,172.34,190.08,166.35,122.66,48.71,110.53,129.2
28.5208,-80.9375,18.33,19.28,24.55,162.19,116.43,179.65,171.67,177.51,207.13,72.31,134.72,110.54
28.5625,-99.8958,6.76,4.19,22.98,27.2,99.28,10.17,11.92,9.41,2.02,37.02,33.63,22.0
28.5625,-99.0625,11.91,8.3,27.79,53.53,147.92,16.5,23.66,75.01,11.29,100.08,35.14,15.13
28.5625,-98.2292,31.07,16.93,33.23,147.86,161.75,8.45,18.21,50.3,15.91,87.89,38.14,9.43
28.5625,-97.3958,40.05,13.31,30.51,96.99,99.16,12.25,22.53,31.97,19.26,99.89,46.77,13.08
28.5625,-96.5625,58.74,22.3,23.36,138.31,151.96,8.86,44.32,11.42,68.14,91.71,90.79,50.99
28.5625,-81.8542,30.93,17.23,8.52,78.59,92.27,178.3,213.05,156.56,131.97,46.74,106.44,125.87
28.5625,-81.0208,18.37,20.21,22.89,149.69,116.16,192.68,156.48,169.1,206.21,65.29,146.9,108.13
28.6042,-99.9375,6.7,4.25,22.79,27.19,100.46,10.43,11.71,8.94,2.09,37.14,33.69,22.07
28.6042,-99.1042,12.12,8.14,27.43,50.15,147.52,15.76,24.1,73.56,9.57,95.92,33.95,16.0
28.6042,-98.2708,32.01,17.54,32.6,159.89,167.83,8.6,15.08,48.04,16.23,90.65,36.28,9.93
28.6042,-97.4375,42.54,13.59,32.8,99.69,106.25,12.77,20.78,32.87,18.83,100.14,45.45,11.88
28.6042,-96.1875,51.49,13.32,20.91,132.53,148.67,5.62,34.51,5.34,51.07,90.08,114.41,63.27
28.6042,-81.8542,31.16,16.81,8.28,78.9,86.44,181.21,217.62,151.84,137.9,45.57,107.43,125.81
28.6042,-81.0208,18.41,20.58,23.36,151.51,115.1,193.75,154.71,166.77,209.3,65.2,151.52,108.79
28.6458,-99.9792,6.57,4.31,22.38,27.11,100.74,10.63,11.47,8.77,2.16,37.24,33.23,21.86
28.6458,-99.1458,12.25,8.04,26.87,47.57,147.1,15.44,23.65,71.94,8.52,92.05,33.32,16.87
28.6458,-98.3125,32.23,18.54,32.71,166.56,176.75,10.24,12.69,46.04,17.55,95.58,35.22,10.66
28.6458,-97.4792,41.16,13.34,33.83,99.49,114.16,12.72,19.1,32.51,17.91,97.75,44.23,10.65
28.6458,-96.6458,68.39,25.86,25.31,148.11,146.39,12.56,43.43,10.92,75.65,100.21,88.66,48.81
28.6458,-82.3125,33.92,32.8,8.5,50.09,108.45,211.48,235.98,170.87,116.11,40.92,72.1,112.52
28.6458,-81.4792,22.34,20.91,16.5,87.37,100.59,204.06,170.23,151.22,176.26,51.51,148.15,116.76
28.6875,-100.4792,4.81,2.72,27.01,32.18,99.21,22.71,19.69,15.44,14.09,37.3,22.95,17.18
28.6875,-99.6458,8.59,5.41,26.12,32.51,116.39,11.87,18.91,32.44,3.01,48.94,33.34,22.75
28.6875,-98.8125,14.7,14.63,30.19,92.33,179.32,19.98,11.11,65.66,19.89,121.87,35.31,15.25
28.6875,-97.9792,43.58,19.24,36.61,157.8,170.21,19.6,21.91,39.94,24.18,95.47,43.72,8.35
28.6875,-97.1458,102.05,31.3,28.7,152.58,94.88,26.47,30.84,9.31,83.01,125.23,73.28,24.73
28.6875,-96.0625,50.09,12.94,22.1,140.02,142.59,9.68,31.82,5.04,57.13,100.33,110.86,65.42
28.6875,-81.9375,32.4,17.98,8.19,77.07,78.78,187.49,231.18,142.85,140.58,43.26,101.17,118.26
28.6875,-81.1042,18.38,23.18,22.95,133.93,110.49,206.87,143.19,152.41,213.2,59.44,173.49,108.92
28.7292,-100.0208,6.52,4.47,22.39,27.26,105.41,11.3,11.58,9.17,2.78,38.31,33.28,22.07
28.7292,-99.1875,12.5,8.54,25.0,46.38,148.83,16.34,20.11,69.68,8.42,87.69,33.12,18.3
28.7292,-98.3542,30.23,20.27,35.3,160.92,181.34,17.29,10.87,41.12,20.22,100.63,36.45,11.2
28.7292,-97.5208,50.3,14.37,35.64,112.94,132.03,13.62,15.95,33.6,18.63,96.23,44.6,9.83
28.7292,-96.6875,78.1,27.88,26.41,156.17,136.97,16.78,40.62,9.42,75.97,109.22,90.46,46.33
28.7292,-82.6042,32.96,36.37,9.96,46.28,91.46,213.24,234.21,184.05,125.34,35.8,73.37,111.1
28.7292,-81.7708,30.63,14.31,8.48,80.2,68.28,186.02,223.99,138.5,154.19,44.03,114.23,117.21
28.7292,-80.9375,18.76,21.31,26.49,163.17,109.05,189.5,159.9,160.56,221.98,71.16,162.28,110.6
28.7708,-99.8125,7.59,5.51,24.7,29.3,114.56,12.77,14.94,21.37,3.31,43.82,35.2,23.61
28.7708,-98.9792,13.68,12.08,25.77,63.33,162.25,20.38,11.97,70.32,13.0,109.09,36.13,17.02
28.7708,-98.1458,41.43,20.64,36.19,176.12,184.1,24.47,17.02,35.31,26.99,96.26,41.0,9.47
28.7708,-97.3125,89.13,22.32,35.4,148.21,158.54,23.15,17.85,16.41,64.3,108.14,55.43,18.59
28.7708,-96.4792,67.47,22.38,24.15,151.39,150.82,13.46,40.9,8.77,68.26,101.22,99.29,55.44
28.7708,-95.6458,43.63,13.16,30.64,144.41,141.5,40.22,24.53,8.23,92.38,115.17,100.37,70.9
28.7708,-81.8542,32.38,14.03,7.45,80.67,64.39,188.66,233.47,134.72,153.05,42.77,107.57,115.47
28.7708,-81.0208,18.93,23.28,25.6,144.16,105.37,201.18,152.42,148.79,223.05,66.6,179.61,109.6
28.8125,-99.8958,7.27,5.6,24.02,28.61,116.19,13.21,14.03,18.52,3.49,43.18,35.6,23.88
28.8125,-99.0625,13.89,11.2,22.59,54.78,159.33,21.23,9.81,70.42,11.7,98.83,35.7,18.53
28.8125,-98.2292,36.94,21.83,37.39,171.2,185.55,26.28,13.3,32.43,25.58,98.06,40.31,10.52
28.8125,-97.3958,83.38,19.83,37.06,153.0,180.86,22.04,14.49,18.31,53.63,101.85,50.04,15.28
28.8125,-96.5625,75.76,25.43,25.24,156.7,145.07,17.32,39.51,8.81,72.6,107.78,94.9,51.04
28.8125,-95.7292,44.73,13.36,29.37,147.99,141.78,35.81,25.64,7.89,89.37,116.55,100.62,69.65
28.8125,-82.0208,33.76,25.94,12.29,68.05,79.65,201.04,249.47,134.23,132.92,43.3,88.82,107.66
28.8125,-81.1875,19.04,26.01,23.67,122.04,99.99,223.16,136.09,133.77,224.95,54.94,194.17,106.75
28.8542,-100.1458,6.16,4.29,25.48,29.49,109.09,16.68,15.17,12.92,6.95,40.53,31.41,21.77
28.8542,-99.3125,12.54,10.16,22.32,44.56,156.89,19.07,15.59,66.57,10.99,68.11,33.39,23.09
28.8542,-98.4792,19.43,23.55,37.87,127.59,182.7,26.36,5.72,37.4,18.09,110.03,38.71,12.22
28.8542,-97.6458,57.48,19.2,36.22,179.58,187.36,25.87,14.28,19.95,29.71,101.84,42.02,7.76
28.8542,-96.8125,103.14,32.67,27.74,167.77,112.79,27.52,34.26,7.49,83.91,126.84,86.49,36.25
28.8542,-95.9792,48.6,14.28,24.78,155.43,140.8,20.93,28.68,6.77,78.54,117.16,101.66,66.07
28.8542,-82.3542,30.56,53.46,17.56,52.71,112.33,215.82,243.02,147.16,92.91,43.12,72.7,103.73
28.8542,-81.5208,24.87,20.16,14.36,80.9,72.62,209.02,194.38,124.65,188.59,53.03,156.73,109.93
28.8958,-100.4375,4.6,2.55,33.94,36.22,101.87,30.26,24.0,17.89,19.6,41.44,22.17,17.59
28.8958,-99.6042,9.61,9.0,24.17,33.98,152.53,18.35,19.44,49.28,7.93,55.88,35.7,26.88
28.8958,-98.7708,11.74,19.89,29.29,82.88,181.99,25.63,5.07,52.03,12.0,112.29,36.29,15.56
28.8958,-97.9375,54.46,23.62,37.91,216.53,205.97,45.24,18.51,20.28,45.05,104.91,43.98,9.4
28.8958,-97.1042,115.91,28.49,29.25,160.01,133.42,35.57,21.08,10.7,87.01,117.43,66.71,19.87
28.8958,-96.2708,58.31,17.93,23.93,156.32,145.35,16.21,38.48,7.01,63.16,110.5,104.94,59.35
28.8958,-95.4375,46.99,15.01,38.91,144.17,141.02,56.5,30.97,9.77,94.78,108.12,105.52,74.62
28.8958,-81.8958,36.79,17.29,17.4,74.09,82.62,207.05,259.4,132.22,133.77,55.65,95.84,104.15
28.8958,-81.0625,20.03,25.33,27.41,130.77,96.6,206.72,167.09,138.37,230.49,71.02,194.46,110.36
28.9375,-100.0208,6.84,6.15,24.75,28.37,130.17,16.95,15.9,21.9,5.65,46.21,35.2,24.44
28.9375,-99.1875,14.08,12.63,19.86,49.14,169.53,22.9,8.49,67.84,17.73,69.45,37.34,25.46
28.9375,-98.3542,25.56,24.98,39.62,140.88,183.04,33.84,7.37,27.82,20.85,101.88,41.94,11.95
28.9375,-97.5208,72.35,18.89,38.99,183.54,222.2,21.83,8.82,16.46,38.28,97.36,41.62,8.79
28.9375,-96.6875,101.45,31.03,26.64,164.93,132.45,28.41,31.91,7.93,78.56,120.37,89.24,41.6
28.9375,-95.8542,46.01,14.18,28.26,157.74,141.41,31.14,27.08,7.79,88.91,122.59,98.36,68.01
28.9375,-82.4375,33.36,50.16,26.93,64.26,129.94,241.77,237.06,153.27,91.01,54.0,70.13,99.45
28.9375,-81.6042,28.3,18.48,13.34,74.62,65.25,195.65,225.41,117.62,174.67,54.01,145.63,106.83
28.9792,-100.6042,3.94,1.81,38.14,37.33,102.27,34.67,28.48,22.42,24.38,41.13,18.23,15.8
28.9792,-99.7708,8.24,9.13,23.97,29.2,160.0,19.6,18.93,43.15,7.38,54.1,36.3,27.71
28.9792,-98.9375,12.06,16.96,22.88,63.87,177.94,25.29,5.56,59.92,12.44,83.29,37.32,20.55
28.9792,-98.1042,48.56,24.81,40.95,213.95,212.8,56.1,15.36,17.14,49.87,103.21,47.25,11.82
28.9792,-97.2708,102.81,24.94,34.15,169.31,187.56,33.65,14.47,13.01,69.82,103.92,55.87,13.66
28.9792,-96.4375,74.74,24.0,25.24,164.8,147.58,23.83,36.27,7.9,70.76,114.97,97.44,52.66
28.9792,-95.6042,47.89,14.66,35.38,150.22,142.96,50.76,29.95,9.11,94.24,115.29,102.47,72.49
28.9792,-82.2708,34.68,45.93,31.24,74.71,145.1,255.77,236.44,152.43,91.11,63.93,69.26,95.9
28.9792,-81.4375,21.83,21.99,14.97,87.11,73.67,208.06,190.23,113.11,202.96,64.09,174.91,107.52
29.0208,-100.6042,3.92,1.76,39.5,37.95,102.46,35.95,29.03,22.94,25.26,41.95,18.4,15.94
29.0208,-99.7708,8.09,10.1,24.21,27.67,177.28,21.85,20.29,49.4,7.99,58.42,36.87,28.78
29.0208,-98.9375,12.07,17.7,22.97,63.61,178.62,26.07,6.46,59.09,13.53,72.76,38.24,21.59
29.0208,-98.1042,47.53,25.35,40.2,211.44,213.11,57.37,14.84,16.71,49.66,104.37,46.9,12.99
29.0208,-97.2708,102.29,24.07,35.31,176.74,203.13,33.44,11.83,13.34,65.35,100.04,54.19,12.9
29.0208,-96.4375,77.48,24.98,25.64,168.54,148.0,26.06,35.58,8.0,71.76,116.01,96.73,52.35
29.0208,-95.6042,49.44,15.0,36.19,150.83,143.11,52.05,31.47,9.14,93.47,114.69,103.03,72.91
29.0208,-82.3125,35.19,46.97,34.77,77.61,151.23,264.33,232.12,154.02,87.99,66.9,67.27,93.71
29.0208,-81.4792,22.96,21.44,15.64,85.86,73.71,204.89,199.37,114.77,196.11,64.04,167.89,104.73
29.0625,-103.2292,1.07,14.17,20.77,0.39,78.13,9.96,5.69,22.02,12.04,53.12,19.18,2.09
29.0625,-99.9792,7.1,8.31,25.79,28.12,161.15,22.38,19.71,37.29,9.14,54.8,35.79,26.92
29.0625,-99.1458,15.09,15.19,21.85,48.65,178.22,26.02,15.19,66.04,31.07,47.22,41.42,28.26
29.0625,-98.3125,24.74,26.74,40.98,134.8,187.82,45.11,7.93,25.02,26.15,100.21,43.45,14.35
29.0625,-97.4792,82.36,22.15,36.21,214.09,219.83,26.49,9.33,13.27,36.89,98.47,42.1,6.66
29.0625,-96.6458,106.49,31.59,26.87,169.86,145.38,32.95,28.07,7.74,75.84,118.58,89.29,40.91
29.0625,-95.8125,54.12,16.44,30.91,163.22,139.97,40.86,32.81,8.47,91.91,121.92,98.02,68.19
29.0625,-82.6875,33.91,60.17,45.52,53.64,118.14,286.06,200.62,132.75,85.61,41.13,71.33,125.24
29.0625,-81.8542,36.95,22.38,27.96,79.22,118.93,236.23,251.77,138.57,120.95,73.94,93.91,96.73
29.0625,-81.0208,22.04,27.6,34.54,131.94,90.81,201.66,195.36,138.21,244.47,83.37,207.02,113.47
29.1042,-100.3542,4.22,2.38,41.62,40.09,102.91,40.23,26.79,19.02,26.08,47.15,22.24,19.09
29.1042,-99.5208,10.05,13.64,24.79,31.34,204.97,26.67,22.16,66.5,16.08,62.46,38.95,33.85
29.1042,-98.6875,7.44,24.77,32.13,82.6,175.09,31.0,8.45,39.97,6.84,77.44,36.01,17.4
29.1042,-97.8542,57.31,27.89,32.4,259.13,203.67,45.13,17.41,11.37,33.33,120.65,38.19,13.6
29.1042,-97.0208,118.58,30.78,29.13,178.07,171.54,45.33,16.26,8.45,76.26,107.28,67.86,16.88
29.1042,-96.1875,66.73,21.95,26.14,178.83,139.48,30.17,41.03,8.72,80.31,120.98,97.28,59.52
29.1042,-95.3542,60.82,16.64,44.66,140.35,135.78,58.49,41.2,9.48,91.0,99.61,115.29,75.82
29.1042,-82.3542,36.26,49.03,43.46,82.85,159.16,282.79,221.45,153.17,84.61,72.04,64.91,92.32
29.1042,-81.5208,24.84,21.89,18.93,86.36,75.89,202.36,212.67,117.44,189.14,68.13,158.86,102.75
29.1458,-103.2708,1.25,15.66,22.36,0.36,83.27,11.67,7.83,27.72,13.87,57.95,19.99,2.16
29.1458,-100.1875,5.24,4.56,38.62,36.95,126.95,36.87,25.97,26.24,22.16,54.26,28.41,23.11
29.1458,-99.3542,12.65,15.09,24.47,38.03,205.04,27.79,21.58,68.27,22.22,57.95,41.8,34.71
29.1458,-98.5208,10.18,26.73,36.35,93.65,170.86,38.19,7.26,29.08,11.74,81.29,38.13,16.49
29.1458,-97.6875,71.02,26.26,29.79,262.47,197.49,27.68,14.0,8.84,21.79,111.81,36.02,9.04
29.1458,-96.8542,122.83,33.45,27.96,175.73,160.08,42.93,18.02,7.0,74.6,113.24,76.99,24.37
29.1458,-96.0208,64.35,20.35,27.74,177.61,139.8,35.87,37.03,8.6,87.71,122.12,96.72,64.4
29.1458,-95.1875,72.72,20.22,49.15,137.37,126.99,58.05,52.91,9.12,82.72,89.7,119.72,75.02
29.1458,-82.3958,36.54,51.62,49.04,82.09,156.44,291.36,211.72,149.75,84.45,70.18,64.46,96.1
29.1458,-81.5625,26.74,21.79,21.18,85.75,79.2,202.26,224.55,119.03,178.46,71.49,148.57,101.31
29.1875,-103.4792,0.65,12.87,22.46,0.6,78.78,7.25,4.46,25.73,10.49,50.96,21.55,1.38
29.1875,-100.4375,3.87,1.8,44.41,40.55,101.5,42.91,27.85,22.58,31.05,46.92,20.72,17.96
29.1875,-99.6042,8.77,13.51,26.57,26.79,219.7,28.1,23.97,66.42,12.54,70.02,39.79,35.84
29.1875,-98.7708,10.23,24.29,34.46,90.7,178.43,30.95,11.62,32.88,11.35,60.42,34.43,21.78
29.1875,-97.9375,53.84,28.86,33.18,248.16,195.83,44.06,16.05,12.48,28.18,122.91,37.83,18.71
29.1875,-97.1042,113.81,32.06,30.11,191.31,199.33,52.25,13.3,8.35,70.5,95.81,62.9,13.5
29.1875,-96.2708,92.09,28.48,26.06,192.27,148.94,42.67,35.58,9.33,94.4,105.89,96.23,62.5
